band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,K232FR,94.3,INDIANOLA,IA,,41.36163888888889,93.56130555555555,D,Country,TRUE COUNTRY,"M AND H BROADCASTING, INC.",0.23,,Des Moines,71.0,"772,400",,,,,200686.0
FM,K232FX,94.3,DALLAS CENTER,IA,,41.683055555555555,93.9588888888889,D,Classic Hits,,"McGee Management Services, LLC",0.25,,Des Moines,71.0,"772,400",,,,,203232.0
FM,K233AA,94.5,DAVENPORT,IA,,41.51002777777778,90.57455555555555,D,News/Talk/Adult Alternative,,"Iowa Public Radio, Inc.",0.17,93.0,Quad Cities,155.0,"312,200",,,,,69144.0
FM,K233BT,94.5,DES MOINES,IA,,41.59305555555556,93.63027777777778,D,Regional Mexican,LA LEY,"KDLX Latin Broadcasting, LLC",0.25,,Des Moines,71.0,"772,400",,,,,141180.0
FM,K234BK,94.7,BRITT,IA,,43.26358333333334,93.63394444444445,D,Contemporary Christian,KINSHIP CHRISTIAN RADIO,"MINN-IOWA CHRISTIAN BROADCASTING, INC.",0.25,41.6,,,,,,,,147513.0
FM,K235CA,94.9,SIOUX CITY,IA,,42.494166666666665,96.41530555555556,D,News/Talk,THE VOICE OF SIOUX CITY,"KSUX/KSCJ RADIO BROADCASTING COMPANY, INC.",0.25,,Sioux City,244.0,"102,800",Chiefs,,,,153258.0
FM,K235CT,94.9,DECORAH,IA,,43.28691666666666,91.88433333333334,D,Adult Contemporary,,"LA Communications, Inc.",0.25,,,,,,,,,201002.0
FM,K236AA,95.1,CEDAR RAPIDS,IA,,41.909166666666664,91.65488888888889,D,80'S Hits,SMART FM,"KZIA, INC.",0.23,,Cedar Rapids,200.0,"197,200",,,,,20717.0
FM,K236CF,95.1,MUSCATINE,IA,,41.44280555555555,91.07597222222222,D,News/Talk,VOICE OF MUSCATINE,VMPP LLC,0.25,,,,,,,,White Sox,146170.0
FM,K236CV,95.1,CARROLL,IA,,42.04913888888888,94.88444444444445,D,Classic Hits,KCIM 1380 AM,CARROLL BROADCASTING COMPANY,0.198,,,,,,,,Cubs,202995.0
FM,K237DH,95.3,KNOXVILLE,IA,,41.333333333333336,93.11213888888888,D,Country,TRUE COUNTRY 1320 AM/95.3 FM,"M AND H BROADCASTING, INC.",0.25,,Des Moines,71.0,"772,400",,,,,147531.0
FM,K237FP,95.3,DAVENPORT,IA,,41.54666666666667,90.46555555555555,D,Religious Teaching,,DAVENPORT EDUCATIONAL ASSOCIATION,0.205,,Quad Cities,155.0,"312,200",,,,,151882.0
FM,K237GC,95.3,DES MOINES,IA,,41.638888888888886,93.80744444444444,D,Contemporary Hit Radio,KISS 107.5,"K-LOVE, INC.",0.25,,Des Moines,71.0,"772,400",,,,,152213.0
FM,K237GD,95.3,IOWA CITY,IA,,41.65822222222222,91.54497222222221,D,News/Talk/Adult Alternative,,"Iowa Public Radio, Inc.",0.25,,,,,,,,,144507.0
FM,K238AN,95.5,AMES,IA,,42.020805555555555,93.64769444444445,D,Christian CHR + Rock,PULSE 101.7,"FOURTHSTREAM MEDIA, INC.",0.025,28.3,Des Moines,71.0,"772,400",,,,,148032.0
FM,K239CR,95.7,INDIANOLA,IA,,41.555972222222216,93.60130555555556,D,Regional Mexican,QUE BUENA 106.9,BIRACH BROADCASTING CORPORATION,0.25,,Des Moines,71.0,"772,400",,,,,201416.0
FM,K240DE,95.9,SIOUX CITY,IA,,42.494166666666665,96.41530555555556,D,Religious Teaching,RADIO BY GRACE,Hope Media Group,0.205,80.0,Sioux City,244.0,"102,800",,,,,146700.0
FM,K240DZ,95.9,DUBUQUE,IA,,42.49644444444444,90.68583333333333,D,News/Classical,QUAD CITIES NPR,AUGUSTANA COLLEGE,0.153,47.9,,,,,,,,77016.0
FM,K242AM,96.3,NEWELL,IA,,42.60775,95.0063611111111,D,Contemporary Christian,KINSHIP CHRISTIAN RADIO,"MINN-IOWA CHRISTIAN BROADCASTING, INC.",0.25,45.0,,,,,,,,24610.0
FM,K242BW,96.3,DECORAH,IA,,43.28691666666666,91.88433333333334,D,News/Talk,MPR NEWS,MINNESOTA PUBLIC RADIO,0.115,116.6,,,,,,,,152179.0
FM,K242BX,96.3,MARSHALLTOWN,IA,,42.04775,92.91158333333334,D,Contemporary Christian,LIFE 101.9,UNIVERSITY OF NORTHWESTERN-ST. PAUL,0.25,29.1,,,,,,,,139156.0
FM,K242CV,96.3,WAVERLY,IA,,42.70136111111111,92.47322222222222,D,Country,K-WAY COUNTRY 1470 AND 96.3 FM,"AEL SUHR ENTERPRISES, INC",0.25,,Waterloo-Cedar Falls,230.0,"133,900",,,,,148616.0
FM,K243CO,96.5,BOONE,IA,,41.80027777777777,93.60777777777777,D,Regional Mexican,LA REINA 96.5 FM-1260 AM,"LATIN WORLD BROADCASTING, INC.",0.25,,Des Moines,71.0,"772,400",,,,,151911.0
FM,K244FA,96.7,MASON CITY,IA,,43.13744444444444,93.25852777777777,D,Adult Standards,AMERICA'S BEST MUSIC KRIB-AM 1490,Alpha 3E Licensee LLC,0.25,,,,,,,,,147922.0
FM,K244FQ,96.7,ELKADER,IA,,42.884972222222224,91.31986111111111,D,Adult Contemporary,TODAY'S HITS AND YESTERDAY'S FAVORITES,DESIGN HOMES,0.25,,,,,,,,Cubs,201060.0
FM,K245AM,96.9,LE MARS,IA,,42.81777777777778,96.16336111111112,D,Adult Contemporary,KLEM 1410 & 96.9FM,"POWELL BROADCASTING COMPANY, L.L.C.",0.1,65.0,,,,,,,,152251.0
FM,K245AZ,96.9,DUBUQUE,IA,,42.50333333333333,90.74847222222222,D,Contemporary Christian,LIFE 101.9,UNIVERSITY OF NORTHWESTERN ST. PAUL,0.17,88.2,,,,,,,,152221.0
FM,K245CO,96.9,MILLMAN,IA,,41.584722222222226,93.64161111111112,D,News/Talk,NEWSRADIO 1040 WHO,iHeartMedia,0.25,,Des Moines,71.0,"772,400",,,,,138341.0
FM,K246CJ,97.1,SIOUX CITY,IA,,42.484861111111115,96.30555555555556,D,Regional Mexican,"LA FIESTA 97,1","LA FIESTA 971, LLC",0.25,,Sioux City,244.0,"102,800",,,,,147458.0
FM,K247BW,97.3,BETTENDORF,IA,,41.63280555555556,90.41069444444445,D,Contemporary Christian,,UNIVERSITY OF NORTHWESTERN - ST. PAUL,0.04,89.6,Quad Cities,155.0,"312,200",,,,,140129.0
FM,K247CJ,97.3,ESTHERVILLE,IA,,43.42966666666666,94.82305555555556,D,News/Talk,KILR NEWS-TALK AM 1070,"Beaver Broadcasting, Inc.",0.15,,,,,,,,,82828.0
FM,K248CE,97.5,DAVENPORT,IA,,41.500861111111114,90.67347222222223,D,Contemporary Christian,AIR1,"K-LOVE, INC.",0.075,,Quad Cities,155.0,"312,200",,,,,147447.0
FM,K249DO,97.7,CLINTON,IA,,41.84725,90.23041666666667,D,Contemporary Christian,AIR1,"K-LOVE, INC.",0.17,101.4,,,,,,,,143206.0
FM,K249EJ,97.7,DES MOINES,IA,,41.58388888888889,93.64161111111112,D,News/Talk,NEWS & STUDIO ONE,"Iowa Public Radio, Inc.",0.25,,Des Moines,71.0,"772,400",,,,,69355.0
FM,K249EO,97.7,SPIRIT LAKE,IA,,43.61494444444445,94.96361111111112,D,Country,TRUE COUNTRY 97.7 - 1190,"COMMUNITY FIRST BROADCASTING, LLC",0.25,98.5,,,,Vikings,,,,143883.0
FM,K250BC,97.9,AMES,IA,,42.03830555555555,93.68161111111111,D,Contemporary Christian,K-LOVE,"K-LOVE, INC.",0.17,,Des Moines,71.0,"772,400",,,,,152169.0
FM,K250BU,97.9,BETTENDORF,IA,,41.60369444444444,90.43469444444445,D,Contemporary Christian,AIR1,"K-LOVE, INC.",0.14,,Quad Cities,155.0,"312,200",,,,,143380.0
FM,K252EX,98.3,SPENCER,IA,,43.16583333333333,95.1463888888889,D,Oldies,PURE OLDIES SPENCER 98-3 AND 98-5 SPIRIT LAKE,"Saga Communications of Iowa, LLC",0.25,,,,,,,,,152235.0
FM,K253BE,98.5,IOWA CITY,IA,,41.68391666666666,91.50877777777778,D,80'S Hits,SMART FM,"KZIA, INC.",0.25,,,,,,,,,152186.0
FM,K253BJ,98.5,ALGONA,IA,,43.06802777777778,94.20247222222223,D,Country,,"A2Z Broadcasting, LLC",0.25,,,,,,,,,147897.0
FM,K253CN,98.5,MOUNT PLEASANT,IA,,40.94863888888889,91.56516666666667,D,Country,KJ COUNTRY,"KILJ, INC.",0.25,,,,,,,,,203225.0
FM,K253CV,98.5,SPIRIT LAKE,IA,,43.40402777777778,95.06244444444444,D,Oldies,PURE OLDIES SPENCER 98-3 AND 98-5 SPIRIT LAKE,"SAGA COMMUNICATIONS OF IOWA, LLC",0.25,,,,,,,,,153279.0
FM,K254DL,98.7,SIOUX CITY,IA,,42.50216666666667,96.40363888888889,D,Adult Hits,LA PRECIOSA 98.7 FM AND 1470 AM,iHeartMedia,0.25,,Sioux City,244.0,"102,800",,,,,202575.0
FM,K256CS,99.1,WAUKON,IA,,43.30775,91.4551388888889,D,Adult Contemporary,99-1 THE RIVER,"LA Communications, Inc.",0.25,,,,,,,,,149116.0
FM,K257CH,99.3,ESTHERVILLE,IA,,43.41383333333333,94.85219444444444,D,Contemporary Christian,LIFE-FM 97.3,UNIVERSITY OF NORTHWESTERN-ST. PAUL,0.08,53.5,,,,,,,,83434.0
FM,K257GC,99.3,BURLINGTON,IA,,40.819750000000006,91.11736111111111,D,Talk,NEWS RADIO 1490 KBUR,PRITCHARD BROADCASTING CORPORATION,0.25,99.3,,,,,,,,142571.0
FM,K258BG,99.5,OSKALOOSA,IA,,41.32083333333334,92.64575,D,Classic Hits,TODAY'S NEWS YESTERDAY'S HITS,JOMAST CORPORATION,0.25,,,,,,,,,152491.0
FM,K259AV,99.7,WATERLOO,IA,,42.44583333333333,92.37491666666666,D,Contemporary Christian,,"FLORIDA PUBLIC RADIO, INC.",0.115,134.8,Waterloo-Cedar Falls,230.0,"133,900",,,,,156861.0
FM,K259AT,99.7,BOONE,IA,,41.834138888888894,94.03688888888888,D,Classic Hits,,"McGee Management Services, LLC",0.25,,Des Moines,71.0,"772,400",,,,,152408.0
FM,K260AM,99.9,DES MOINES,IA,,41.63194444444444,93.45744444444445,D,Contemporary Hit Radio,HITS 99.9,"SAGA COMMUNICATIONS OF IOWA, LLC",0.25,299.4,Des Moines,71.0,"772,400",,,,,152401.0
FM,K260BS,99.9,STORM LAKE,IA,,42.64691666666667,95.19330555555555,D,Contemporary Christian,K-LOVE,"COMMUNITY FIRST BROADCASTING, LLC",0.25,39.4,,,,,,,,152519.0
FM,K261DH,100.1,IOWA CITY,IA,,41.68391666666666,91.50877777777778,D,Contemporary Christian,AIR1,"K-LOVE, INC.",0.047,82.3,,,,,,,,148641.0
FM,K261DY,100.1,SIOUX CITY,IA,,42.49402777777778,96.41530555555556,D,Contemporary Christian,K-LOVE,"K-LOVE, INC.",0.25,77.1,Sioux City,244.0,"102,800",,,,,84902.0
FM,K263BZ,100.5,WATERLOO,IA,,42.44583333333333,92.375,D,News/Talk,NEWSTALK 1540,"NRG LICENSE SUB, LLC",0.25,,Waterloo-Cedar Falls,230.0,"133,900",,,,,203211.0
FM,K264CD,100.7,DES MOINES,IA,,41.59305555555556,93.63022222222222,D,Contemporary Christian,FAITH RADIO,UNIVERSITY OF NORTHWESTERN-ST. PAUL,0.099,,Des Moines,71.0,"772,400",,,,,146022.0
FM,K264CW,100.7,SHELDON,IA,,43.18136111111111,95.8658611111111,D,Talk,ALL TALK,"Community First Broadcasting, LLC",0.25,,,,,,,,,200289.0
FM,K265EH,100.9,WAVERLY,IA,,42.77247222222222,92.37658333333333,D,Contemporary Christian,AIR1,"K-LOVE, INC.",0.14,,Waterloo-Cedar Falls,230.0,"133,900",,,,,144066.0
FM,K266AN,101.1,ATLANTIC,IA,,41.41722222222222,95.00444444444445,D,Variety,KJAN AM 1220 - FM 101.1,WIRELESS COMMUNICATIONS CORP.,0.25,80.1,,,,Chiefs,,,Cardinals,142398.0
FM,K268AF,101.5,DECORAH,IA,,43.344944444444444,91.81125,D,Contemporary Christian,YOUR GOOD NEWS STATION,"FAITH SOUND, INC.",0.2,85.0,,,,,,,,20572.0
FM,K268CY,101.5,CEDAR RAPIDS,IA,,42.05947222222222,91.54427777777778,D,Adult Standards,LEO 1360,iHeartMedia,0.03,,Cedar Rapids,200.0,"197,200",,,,,140051.0
FM,K268CZ,101.5,SIOUX CENTER,IA,,43.09275,96.15697222222222,D,Adult Hits,SIOUX RITMO,"COMMUNITY FIRST BROADCASTING, LLC",0.25,,,,,,,,,106580.0
FM,K268DI,101.5,COUNCIL BLUFFS,IA,,41.20777777777778,95.90694444444445,D,Religious Teaching,RADIO THAT CHANGES THE WAY YOU LIVE,"WILKINS COMMUNICATIONS NETWORK, INC.",0.175,,Omaha-Council Bluffs,75.0,"748,200",,,,,200048.0
FM,K268DS,101.5,BOONE,IA,,42.06472222222222,93.88083333333333,D,Talk/Sports,LOCAL NEWS RADIO AM 1590,FIELDVIEW BROADCASTING LLC,0.25,,Des Moines,71.0,"772,400",,,,Cubs,202361.0
FM,K268DT,101.5,CEDAR FALLS,IA,,42.50219444444444,92.34102777777777,D,Oldies,CRUISIN` 1250 & 105.1 KCFI,"COLOFF MEDIA, LLC",0.25,,Waterloo-Cedar Falls,230.0,"133,900",,,,,202558.0
FM,K269EK,101.7,DUBUQUE,IA,,42.51916666666666,90.6198611111111,D,Classical/Jazz,CLASSICAL RADIO,"Iowa Public Radio, Inc.",0.218,95.5,,,,,,,,66438.0
FM,K271AF,102.1,ELDRIDGE,IA,,41.65697222222222,90.58344444444444,D,News/Talk/Adult Alternative,,"Iowa Public Radio, Inc.",0.25,83.0,Quad Cities,155.0,"312,200",,,,,69010.0
FM,K271CO,102.1,DES MOINES,IA,,41.59305555555556,93.63022222222222,D,Sports,102.1 FM/1350AM  ESPN,"SAGA COMMUNICATIONS OF IOWA, LLC",0.099,,Des Moines,71.0,"772,400",,,,Cubs,156487.0
FM,K271CT,102.1,CRESTON,IA,,41.094722222222224,94.37525,D,Classic Hits,KOOL 102,"G.O. RADIO, LTD.",0.25,,,,,,,,,200423.0
FM,K272DY,102.3,RED OAK,IA,,41.0175,95.20527777777778,D,Country,COUNTRY SUNSHINE,"HAWKEYE COMMUNICATIONS, INC.",0.25,46.1,,,,,,,,148975.0
FM,K272GA,102.3,WATERLOO,IA,,42.41305555555555,92.43777777777778,D,Sports,THE FAN 1650 -102.3,"COLOFF MEDIA, LLC",0.25,,Waterloo-Cedar Falls,230.0,"133,900",,,,Cubs,202381.0
FM,K272GB,102.3,CEDAR RAPIDS,IA,,42.044999999999995,91.64683333333333,D,Sports,KGYM RADIO 1600,"KZIA, INC.",0.25,,Cedar Rapids,200.0,"197,200",,,,,202139.0
FM,K273CC,102.5,MOUNT PLEASANT,IA,,41.305027777777774,91.71016666666667,D,Classic Hits,KCII RADIO,"M and H Broadcasting, Inc.",0.25,84.5,,,,,,,,148635.0
FM,K273DD,102.5,SPENCER,IA,,43.16583333333333,95.1463888888889,D,Talk/Sports,KICD-AM 1240,"Saga Communications of Iowa, LLC",0.25,,,,,,,,Twins,200009.0
FM,K274CV,102.7,OTTUMWA,IA,,41.02472222222222,92.46936111111111,D,Talk/Sports,KBIZ  AM 1240 & 102.7 FM,O TOWN COMMUNICATIONS INC.,0.25,,,,,,,,,148554.0
FM,K277DM,103.3,CHARLES CITY,IA,,43.05327777777777,92.67072222222222,D,Oldies,FABULOUS 1580 & 103.3,"COLOFF MEDIA, LLC",0.169,,,,,,,,,200184.0
FM,K279AN,103.7,MARSHALLTOWN,IA,,42.071361111111116,92.9221388888889,D,Oldies,OLDIES 1190,MTN BROADCASTING INC.,0.25,35.5,,,,,,,,151684.0
FM,K279BX,103.7,DES MOINES,IA,,41.58888888888889,93.53827777777778,D,Contemporary Christian,K-LOVE,"K-LOVE, INC.",0.25,,Des Moines,71.0,"772,400",,,,,151569.0
