band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,W260BR,99.9,AUBURN,IN,,41.26533333333333,85.07608333333333,D,Contemporary Christian,STAR 88.3,"STAR EDUCATIONAL MEDIA NETWORK, INC.",0.038,68.6,Ft. Wayne,116.0,"474,300",,,,,157044.0
FM,W261CM,100.1,SEYMOUR,IN,,38.95888888888889,85.8786111111111,D,Classical/News/Talk,LISTENER SUPPORTED PUBLIC RADIO,THE TRUSTEES OF INDIANA UNIVERSITY,0.12,,,,,,,,,155991.0
FM,W261CW,100.1,EVANSVILLE,IN,,37.88811111111111,87.5436111111111,D,Variety,WPSR 90.7,Hope Media Group,0.043,,Evansville,163.0,"272,600",,,,,141110.0
FM,W263CH,100.5,MARTINSVILLE,IN,,39.43838888888889,86.46611111111112,D,Southern Gospel,MY JOY 1540 & 100.5,"BROWN COUNTY BROADCASTERS, INC.",0.23,,Indianapolis,39.0,"1,634,200",,,,,141568.0
FM,W264AL,100.7,COLUMBUS,IN,,39.19727777777778,85.96055555555556,D,News/Talk/Classical,LISTENER SUPPORTED PUBLIC RADIO,THE TRUSTEES OF INDIANA UNIVERSITY,0.06,47.0,,,,,,,,84366.0
FM,W264BP,100.7,NASHVILLE,IN,,39.23836111111111,86.30302777777777,D,Variety,VOLUNTEER POWERED COMMUNITY RADIO,"BLOOMINGTON COMMUNITY RADIO, INC.",0.027,76.7,,,,,,,,141820.0
FM,W264DM,100.7,EVANSVILLE,IN,,37.93808333333333,87.52777777777777,D,Urban Contemporary,98.5 WEOA,"BLS Entertainment, Inc.",0.25,,Evansville,163.0,"272,600",,,,,201278.0
FM,W265CP,100.9,BUFFALO,IN,,40.750305555555556,86.78416666666666,D,Religious Teaching,TRUTH HEARD IN BLACK & WHITE - WITHOUT COMPROMISE,"CALVARY RADIO NETWORK, INC.",0.027,86.4,,,,,,,,140809.0
FM,W265CY,100.9,FORT WAYNE,IN,,41.11088888888889,85.19552777777778,D,Sports,1380 THE FAN,PATHFINDER COMMUNICATIONS CORPORATION,0.05,,Ft. Wayne,116.0,"474,300",Colts,Pacers,,White Sox,143200.0
FM,W265DK,100.9,MADISON,IN,,38.74227777777778,85.36188888888888,D,Classic Hits,WXGO 1270AM - 100.9FM,"DUBOIS COUNTY BROADCASTING, INC.",0.25,,,,,,,,Reds,144379.0
FM,W265DN,100.9,RICHMOND,IN,,39.82811111111111,84.93247222222223,D,Sports,ESPN AM 1490,"Duncan Media, Inc.",0.25,61.0,,,,,,,Reds,65516.0
FM,W266BF,101.1,SOUTH BEND,IN,,41.61644444444445,86.19555555555556,D,Contemporary Christian/Religious Teaching,YOUR FRIEND WFRN,"PROGRESSIVE BROADCASTING SYSTEM, INC.",0.067,87.0,South Bend,184.0,"231,700",,,,,147678.0
FM,W266CH,101.1,SEYMOUR,IN,,38.956694444444445,85.88525000000001,D,Southern Gospel,YOUR GOSPEL STATION,"GOOD SHEPHERD RADIO, INC",0.028,25.6,,,,,,,,147063.0
FM,W266DM,101.1,ANDERSON,IN,,40.17725,85.67302777777778,D,Oldies,WHBU 103.7 FM & 1240 AM,WOOF BOOM RADIO MUNCIE LICENSE LLC,0.25,,,,,,,,,201642.0
FM,W267BE,101.3,ANGOLA,IN,,41.68088888888889,85.00136111111111,D,Classic Rock,U ROCK 101.3 FM,"SWICK BROADCASTING COMPANY, INC.",0.25,91.7,,,,,,,,153170.0
FM,W267BN,101.3,MARION,IN,,40.52891666666667,85.65469444444444,D,Contemporary Christian/Religious Teaching,FAMILY FRIENDLY - COMMERCIAL FREE,"TAYLOR UNIVERSITY BROADCASTING, INC.",0.17,28.7,Muncie-Marion,216.0,"166,200",,,,,140156.0
FM,W267CP,101.3,MONTGOMERY,IN,,38.61922222222222,86.97416666666666,D,Country,"THE GENERAL 95.9, 101.3 & 1580","SHAKE BROADCASTING, LLC",0.25,,,,,,,,Reds,200296.0
FM,W268BJ,101.5,MUNCIE,IN,,40.189,85.3956388888889,D,Oldies,,"NEW BEGINNINGS MOVEMENT, INC.",0.12,7.3,Muncie-Marion,216.0,"166,200",,,,,138137.0
FM,W268DI,101.5,GARY,IN,,41.52744444444444,87.37666666666667,D,Religious Teaching,RELEVANT RADIO,"RELEVANT RADIO, INC.",0.1,,Chicago,3.0,"8,031,900",,,,,202830.0
FM,W269BP,101.7,RICHMOND,IN,,39.891444444444446,84.93608333333334,D,Classic Hits,101.7 THE POINT,BREWER BROADCASTING CORPORATION,0.25,,,,,,,,,148424.0
FM,W269BU,101.7,FRENCH LICK,IN,,38.54980555555555,86.62694444444443,D,Classical/News/Talk,LISTENER SUPPORTED PUBLIC RADIO,THE TRUSTEES OF INDIANA UNIVERSITY,0.038,65.1,,,,,,,,156008.0
FM,W269DJ,101.7,LAFAYETTE,IN,,40.39058333333333,86.86444444444444,D,Sports,101.7 THE HAMMER,"Saga Communications of Indiana, LLC",0.25,,,,,,,,,200917.0
FM,W270BH,101.9,BLOOMINGTON,IN,,39.142,86.49527777777777,D,Classical/News/Talk,LISTENER SUPPORTED PUBLIC RADIO,THE TRUSTEES OF INDIANA UNIVERSITY,0.163,159.0,,,,,,,,150676.0
FM,W270DK,101.9,ELKHART,IN,,41.67477777777778,85.9475,D,News/Talk,MNC NATION 1340 AM & 101.9 FM,PATHFINDER COMMUNICATIONS CORPORATION,0.25,,,,,,Bulls,,Cubs,201230.0
FM,W271BG,102.1,COLUMBUS,IN,,39.24583333333334,85.93777777777778,D,Contemporary Christian,K-LOVE,"K-LOVE, INC.",0.055,,,,,,,,,140677.0
FM,W271BX,102.1,FRANKFORT,IN,,40.28586111111111,86.52722222222222,D,Adult Contemporary,SHINE 99,"KASPAR BROADCASTING CO., INC.",0.25,,,,,,,,,155852.0
FM,W271BY,102.1,PENDLETON,IN,,40.17722222222222,85.72777777777777,D,Southern Gospel,THE LIFE FM,THE POWER FOUNDATION,0.25,,,,,,,,,143506.0
FM,W273DY,102.5,EVANSVILLE,IN,,38.17922222222222,87.48697222222222,D,Religious Teaching,THY WORD NETWORK,"MUSIC MINISTRIES, INC.",0.25,,,,,,,,,202444.0
FM,W274AD,102.7,CORYDON,IN,,38.19144444444444,86.133,D,Oldies,CLASSIC OLDIES,,0.23,33.9,Louisville,56.0,"1,063,200",,,,,81220.0
FM,W274CI,102.7,LEBANON,IN,,40.03622222222222,86.45747222222222,D,Classic Hits,COMMUNITY RADIO,"KASPAR BROADCASTING CO, INC",0.099,,Indianapolis,39.0,"1,634,200",,,,,202063.0
FM,W275AJ,102.9,MUNCIE,IN,,40.15611111111111,85.43,D,Sports,MUNCIE SPORTS 102.9 FM,WOOF BOOM RADIO MUNCIE LICENSE LLC,0.099,,Muncie-Marion,216.0,"166,200",Colts,Pacers,,Reds,156385.0
FM,W275BD,102.9,GREENFIELD,IN,,39.92861111111111,86.18194444444445,D,Oldies,THE BUZZARD,"NEW BEGINNINGS MOVEMENT, INC.",0.013,,Indianapolis,39.0,"1,634,200",,,,,143744.0
FM,W276BF,103.1,BLOOMINGTON,IN,,39.195611111111106,86.55777777777777,D,Soft Christian Contemporary,AIR1,"K-LOVE, INC.",0.027,65.9,,,,,,,,140545.0
FM,W276DM,103.1,AUBURN,IN,,41.333666666666666,85.05219444444444,D,Religious Teaching,,"RAYMOND S. AND DOROTHY N. MOORE FOUNDATION, INC.",0.25,,Ft. Wayne,116.0,"474,300",,,,,201732.0
FM,W277AK,103.3,FORT WAYNE,IN,,41.099222222222224,85.14497222222222,D,Rhythmic CHR,LOUD 103.3,Adams Radio of Fort Wayne LLC,0.25,,Ft. Wayne,116.0,"474,300",,,,,83637.0
FM,W278BB,103.5,GREENSBURG,IN,,39.33838888888889,85.48497222222223,D,Oldies,THE BUZZARD,TWO BLACK CADILLACS INC,0.027,74.5,,,,,,,,142404.0
FM,W278BY,103.5,MUNCIE,IN,,40.15611111111111,85.43,D,Classic Rock,MAX 93.5,THE POWER FOUNDATION,0.013,,Muncie-Marion,216.0,"166,200",Colts,,,,143722.0
FM,W279CL,103.7,ANDERSON,IN,,40.17722222222222,85.67305555555556,D,Oldies,WHBU 103.7 FM & 1240 AM,WOOF BOOM RADIO MUNCIE LICENSE LLC,0.097,,,,,,,,,142530.0
FM,W282AZ,104.3,GREENSBURG,IN,,39.33838888888889,85.48497222222223,D,Country,TREE COUNTRY,TWO BLACK CADILLACS,0.027,74.5,,,,Colts,,,,142225.0
FM,W280FR,103.9,BEECH GROVE,IN,,39.73919444444444,86.09136111111111,D,Oldies,LA PANTERA 1590,"CONTINENTAL BROADCAST GROUP, L.L.C.",0.099,,Indianapolis,39.0,"1,634,200",,,,,202454.0
FM,W281BG,104.1,KNIGHTSVILLE,IN,,39.56211111111111,87.12424999999999,D,Religious Teaching,COVENANT NETWORK,COVENANT NETWORK,0.12,,Terre Haute,209.0,"174,000",,,,,157006.0
FM,W282CH,104.3,FORT WAYNE,IN,,41.07055555555556,85.11944444444444,D,Oldies,OLDIES 101.1 FM 104.3 FM 1450 AM,,0.25,,Ft. Wayne,116.0,"474,300",,,,,144600.0
FM,W282CJ,104.3,LAFAYETTE,IN,,40.39055555555556,86.86444444444444,D,News/Talk,104.3 THE PATRIOT,CTI License LLC,0.099,,,,,,,,,145220.0
FM,W283CO,104.5,RENSSELAER,IN,,40.970305555555555,87.16058333333334,D,Country,THE BEAR 104.5 FM -  1560AM,BROTHERS BROADCASTING CORPORATION,0.25,,,,,,,,White Sox,142578.0
FM,W284CY,104.7,HAMMOND,IN,,41.59697222222223,87.47919444444445,D,Talk,WJOB - VOICE OF THE REGION,"VAZQUEZ DEVELOPMENT, LLC",0.25,,Chicago,3.0,"8,031,900",,,,,151550.0
FM,W286CM,105.1,INDIANAPOLIS,IN,,39.76005555555555,86.00608333333334,D,Urban Contemporary,HOT 100.9,"RADIO ONE OF INDIANA, LLC",0.25,271.0,Indianapolis,39.0,"1,634,200",,,,,155792.0
FM,W287BC,105.3,PORTLAND,IN,,40.43644444444444,85.01552777777778,D,Classic Hits,PG 14,"WPGW, INC.",0.25,,,,,Colts,Pacers,,Reds,142707.0
FM,W287BE,105.3,GREENWOOD,IN,,39.62752777777778,86.1313611111111,D,Contemporary Christian,WQME 98.7 - IN TUNE WITH YOUR LIFE,"FCR BROADCASTING, INC.",0.001,,Indianapolis,39.0,"1,634,200",,,,,147788.0
FM,W287BL,105.3,ELKHART,IN,,41.621722222222225,85.96055555555556,D,Southern Gospel,SOLID GOSPEL 1270,"PROGRESSIVE BROADCASTING SYSTEM, INC",0.165,128.2,,,,,,,,150311.0
FM,W288EI,105.5,FORT WAYNE,IN,,41.07055555555556,85.11944444444444,D,News,NEWSRADIO 1250,,0.25,,Ft. Wayne,116.0,"474,300",Bears,,,,202147.0
FM,W290CM,105.9,LAFAYETTE,IN,,40.29725,86.90138888888889,D,News,PUBLIC RADIO FROM PURDUE,"Metropolitan Indianapolis Public Media, Inc.",0.22,,,,,,,,,155740.0
FM,W291AH,106.1,MUNCIE,IN,,40.19005555555555,85.37830555555554,D,Contemporary Christian/Religious Teaching,FAMILY FRIENDLY - COMMERCIAL FREE,"TAYLOR UNIVERSITY BROADCASTING, INC.",0.027,65.6,Muncie-Marion,216.0,"166,200",,,,,78600.0
FM,W291AM,106.1,KOKOMO,IN,,40.46058333333334,86.13274999999999,D,Classical/News/Talk,LISTENER SUPPORTED PUBLIC RADIO,THE TRUSTEES OF INDIANA UNIVERSITY,0.17,23.0,,,,,,,,84805.0
FM,W291BQ,106.1,PLYMOUTH,IN,,41.341722222222224,86.31027777777777,D,Adult Hits,GIANT FM,"COMMUNITY SERVICE BROADCASTERS, INC.",0.25,,,,,,,,,147705.0
FM,W292DD,106.3,ELLETSVILLE,IN,,39.23780555555555,86.61472222222221,D,Variety,VOLUNTEER POWERED COMMUNITY RADIO,"BLOOMINGTON COMMUNITY RADIO, INC.",0.038,45.0,,,,,,,,141812.0
FM,W292FH,106.3,SHELBYVILLE,IN,,39.862500000000004,85.74444444444444,D,Country,GIANT FM COUNTRY,"3 TOWERS BROADCASTING COMPANY, LLC",0.17,,Indianapolis,39.0,"1,634,200",,,,,200682.0
FM,W292FT,106.3,TERRE HAUTE,IN,,39.50388888888889,87.44361111111111,D,Religious Teaching,WORD POWER FAMILY RADIO,"AMERICAN HOPE COMMUNICATIONS, INC.",0.25,,Terre Haute,209.0,"174,000",,,,,202979.0
FM,W293DR,106.5,LA PORTE,IN,,41.599222222222224,86.68105555555556,D,Classic Rock,ROCK 106.5,"SPOON RIVER MEDIA, LLC",0.11,,,,,,,,,203075.0
FM,W294CG,106.7,TELL CITY,IN,,37.925888888888885,86.72194444444445,D,Adult Hits,93.3 JACK FM,"HANCOCK COMMUNICATIONS, INC.",0.25,,,,,,,,,200254.0
FM,W294CY,106.7,VALPARAISO,IN,,41.522777777777776,87.02444444444444,D,Talk,THE TALK OF THE SOUTH SHORE 95.1 FM / 1420 AM,GERARD MEDIA LLC,0.16,,Chicago,3.0,"8,031,900",,,,,202526.0
FM,W295AF,106.9,LA PORTE,IN,,41.66925,86.80380555555556,D,Religious,NORTHWEST INDIANA CHRISTIAN RADIO,Family First,0.013,74.0,,,,,,,,85655.0
FM,W295BS,106.9,MARTINSVILLE,IN,,39.43838888888889,86.46611111111112,D,Country,WCBK 102.3 FM,"MID-AMERICA RADIO GROUP, INC.",0.25,78.4,Indianapolis,39.0,"1,634,200",,,,,141563.0
FM,W295CQ,106.9,BRAZIL,IN,,39.51225,87.13836111111112,D,Sports,WFNB THE FANBASE,JKO Media Group,0.25,,Terre Haute,209.0,"174,000",,,,,200297.0
FM,W298BB,107.5,INDIANAPOLIS,IN,,39.89447222222222,86.20583333333333,D,Sports,93.5/107.5 THE FAN,"Radio One of Indiana, LLC",0.233,268.2,Indianapolis,39.0,"1,634,200",Colts,Pacers,,,155816.0
FM,W298BJ,107.5,FORT WAYNE,IN,,41.11088888888889,85.19552777777778,D,News/Talk,WOWO 1190 AM,PATHFINDER COMMUNICATIONS CORPORATION,0.075,,Ft. Wayne,116.0,"474,300",,,,,148694.0
FM,W299BD,107.7,BLOOMINGTON,IN,,39.17363888888889,86.53413888888889,D,Contemporary Christian,SPIRIT 95,"BROWN COUNTY BROADCASTERS, INC.",0.1,44.3,,,,,,,,141565.0
FM,W300AL,107.9,MISHAWAKA,IN,,41.61644444444445,86.19555555555556,D,Religious Teaching,TRUTH HEARD IN BLACK & WHITE - WITHOUT COMPROMISE,"CALVARY RADIO NETWORK, INC.",0.01,194.0,South Bend,184.0,"231,700",,,,,81894.0
FM,WABX,107.5,EVANSVILLE,IN,,37.98919444444444,87.59666666666666,A,Classic Rock,,"MIDWEST COMMUNICATIONS, INC.",2.0,171.0,Evansville,163.0,"272,600",Colts,,,,61055.0
FM,WAJI,95.1,FORT WAYNE,IN,,41.10363888888889,85.19105555555556,B,Adult Contemporary,MAJIC 95.1,"SARKES TARZIAN, INC.",39.0,207.0,Ft. Wayne,116.0,"474,300",,,,,59132.0
