band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WAYA-FM,100.9,RIDGEVILLE,SC,DORCHESTER,33.073972222222224,80.19819444444445,C3,CONTEMPORARY CHRISTIAN,WAY FM,HOPE MEDIA GROUP,13.0,91.0,"CHARLESTON, SC",76.0,"707,400",,,,,25374.0
FM,WBHC-FM,92.1,HAMPTON,SC,HAMPTON,32.844055555555556,81.12538888888888,A,RELIGIOUS TEACHING,GOOD NEWS NETWORK,"AUGUSTA RADIO FELLOWSHIP INSTITUTE, INC.",6.0,100.0,,,,,,,,25915.0
FM,WBIJ,88.7,SALUDA,SC,SALUDA,33.956250000000004,81.90233333333335,C1,CONTEMPORARY CHRISTIAN,88.7 THE SONG,"RADIO TRAINING NETWORK, INC.",51.0,120.0,"AUGUSTA, GA",110.0,"500,300",,,,,174989.0
FM,WBSC-LP,102.3,BAMBERG,SC,BAMBERG,33.29680555555555,81.03536111111111,LP100,VARIETY,,RISING HIGH FOUNDATION,0.1,27.050678,,,,,,,,195457.0
FM,WBZF,98.5,HARTSVILLE,SC,DARLINGTON,34.46516666666667,80.09561111111111,A,URBAN GOSPEL,GLORY 98.5 & 540 AM,CUMULUS MEDIA,6.0,100.0,,,,,,,,26327.0
FM,WCCP-FM,105.5,CLEMSON,SC,ANDERSON,34.63708333333333,82.70811111111111,C3,SPORTS,105.5 THE ROAR,"BYRNE ACQUISITION GROUP, LLC",20.0,114.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",Falcons,,,,24481.0
FM,WCFJ,92.1,IRMO,SC,LEXINGTON,34.08208333333334,81.12647222222222,C3,CONTEMPORARY CHRISTIAN,HIS RADIO,"RADIO TRAINING NETWORK, INC",15.0,130.3,"COLUMBIA, SC",90.0,"617,300",,,,,17765.0
FM,WCGF-LP,104.3,GREER,SC,GREENVILLE,34.93555555555555,82.22694444444444,LP100,RELIGIOUS TEACHING,,"GREER CHRISTIAN RADIO, INC.",0.025,55.0,GREENVILLE-SPARTANBURG,59.0,"1,018,300",,,,,197418.0
FM,WCKN,92.5,MONCKS CORNER,SC,CHARLESTON,32.81794444444445,79.83536111111111,C1,COUNTRY,92.5 KICKIN COUNTRY,"SAGA SOUTH COMMUNICATIONS, LLC",100.0,237.0,"CHARLESTON, SC",76.0,"707,400",,,,,11651.0
FM,WCMG,94.3,LATTA,SC,DILLON,34.43936111111111,79.49505555555555,C3,URBAN AC,MAGIC 94.3,CUMULUS MEDIA,11.5,148.1,,,,,,,,72929.0
