band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WYKR-FM,101.3,HAVERHILL,NH,,44.11366666666667,71.98119444444444,A,COUNTRY,YOUR COUNTRY,YANKEE KINGDOM MEDIA CORP,3.0,12.0,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,53866.0
FM,WYRY,104.9,HINSDALE,NH,,42.77591666666667,72.45425,A,COUNTRY,NASH ICON 104.9,"TRI-VALLEY BROADCASTING, LLC",4.1,122.0,,,,,,,,67813.0
FM,WZID,95.7,MANCHESTER,NH,,42.98397222222222,71.58894444444444,B,ADULT CONTEMPORARY,95.7 WZID,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",14.5,282.0,BOSTON,10.0,"4,463,500",,,,,58550.0
FM,WZNC-LP,99.9,BETHLEHEM,NH,,44.28,71.69019444444444,LP100,VARIETY,NCCR,FRIENDS OF THE COLONIAL,0.1,-5.0,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,195474.0
AM,WASR,1420.0,WOLFEBORO,NH,CARROLL,43.59202777777778,71.21916666666667,,COUNTRY,MOUNTAIN COUNTRY 97,"LAKES MEDIA, LLC",0.5,,CONCORD,171.0,252500.0,,,,,54889.0
AM,WBNC,1340.0,CONWAY,NH,CARROLL,43.98008333333333,71.11033333333333,,ADULT CONTEMPORARY,EASY 95.3,"CONWAY BROADCASTING, LLC",0.62,,CONCORD,171.0,252500.0,,,,,161077.0
AM,WCNL,1010.0,NEWPORT,NH,SULLIVAN,43.36452777777778,72.17925000000001,,COUNTRY,1010/94.7 WCNL COUNTRY,"SUGAR RIVER MEDIA, LLC",10.0,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,162400.0,,,,Red Sox,35406.0
AM,WDER,1320.0,DERRY,NH,ROCKINGHAM,42.86702777777778,71.28783333333332,,RELIGIOUS TEACHING,LIFE CHANGING RADIO 1320 AM - 92.1 FM,"BLOUNT COMMUNICATIONS, INC. OF NH",10.0,,PORTSMOUTH-DOVER-ROCHESTER,122.0,452600.0,,,,,61615.0
AM,WEMJ,1490.0,LACONIA,NH,BELKNAP,43.54138888888889,71.4625,,NEWS/TALK,THE PULSE OF NH,"WBIN MEDIA CO., INC.",1.0,,CONCORD,171.0,252500.0,,,,,67270.0
AM,WFEA,1370.0,MANCHESTER,NH,HILLSBOROUGH,42.90730555555555,71.462,,TALK,WFEA 1370 AM & 99.9 FM,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",5.0,,BOSTON,10.0,4463500.0,,,,,58543.0
AM,WFTN,1240.0,FRANKLIN,NH,MERRIMACK,43.45444444444445,71.64250000000001,,OLDIES,OLDIES 92.9,NORTHEAST COMMUNICATIONS CORPORATION,1.0,,CONCORD,171.0,252500.0,,,,,49391.0
AM,WGAM,1250.0,MANCHESTER,NH,HILLSBOROUGH,43.01063888888889,71.50366666666666,,SPORTS,ESPN NEW HAMPSHIRE,"ABSOLUTE BROADCASTING, LLC",0.67,,BOSTON,10.0,4463500.0,,Celtics,,,57088.0
AM,WGHM,900.0,NASHUA,NH,HILLSBOROUGH,42.75952777777778,71.47644444444444,,SPORTS,THE GAME,"ABSOLUTE BROADCASTING, LLC",0.91,,BOSTON,10.0,4463500.0,,Celtics,,,41256.0
