band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,K286CY,105.1,BOZEMAN,MT,,45.95686111111112,111.37122222222222,D,Country,K-SKY,ORION MEDIA LLC,0.25,,,,,,,,,139029.0
FM,K287AW,105.3,HAMILTON,MT,,46.22991666666667,114.23647222222222,D,Hot AC,U 104.5,"MISSOULA BROADCASTING COMPANY, LLC",0.05,96.6,,,,,,,,146254.0
FM,K288AW,105.5,PHILIPSBURG,MT,,46.336666666666666,113.32444444444444,D,Adult Hits,KOPPER 94,BUTTE BROADCASTING INC,0.2,-289.0,,,,,,,,7913.0
FM,K288EM,105.5,GLASGOW,MT,,48.20502777777778,106.61283333333333,D,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",0.074,49.0,,,,,,,,69749.0
FM,K288HA,105.5,BILLINGS,MT,,45.76027777777778,108.45305555555557,D,Sports,ESPN 910 SPORTS RADIO,"DESERT MOUNTAIN BROADCASTING LICENSES, LLC",0.25,,,,,,,,,200746.0
FM,K289CF,105.7,KALISPELL,MT,,48.01383333333333,114.36705555555555,D,Classic Hits,THE BIG 100,"Radio By Grace, Inc",0.25,,,,,,,,,155031.0
FM,K290CA,105.9,WEST YELLOWSTONE,MT,,44.75102777777778,111.19577777777778,D,News/Talk/Classical,BYU- IDAHO RADIO 94.3,MONTANA STATE UNIVERSITY - BILLINGS,0.14,,,,,,,,,155899.0
FM,K291BN,106.1,TOWNSEND,MT,,46.27769444444444,111.55105555555555,D,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",0.17,164.8,,,,,,,,153105.0
FM,K292FV,106.3,RED LODGE,MT,,45.194111111111106,109.34238888888889,D,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",0.01,,,,,,,,,145305.0
FM,K292GH,106.3,Hamilton,MT,,46.22944444444445,114.23361111111112,D,Classic Hits,,"SHEILA CALLAHAN & FRIENDS, INC.",0.25,,,,,,,,,155121.0
FM,K293BB,106.5,CONRAD,MT,,48.16994444444444,112.07388888888889,D,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",0.075,,,,,,,,,145598.0
FM,K294BB,106.7,BAKER,MT,,46.50555555555555,104.2105,D,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",0.025,,,,,,,,,144868.0
FM,K294BC,106.7,WOLF POINT,MT,,48.18586111111111,105.66944444444445,D,Religious Teaching,YOUR NETWORK OF PRAISE,"HI-LINE RADIO FELLOWSHIP, INC.",0.09,,,,,,,,,144918.0
