band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,WMFM,107.9,KEY WEST,FL,MONROE,24.67705555555556,81.51055555555556,C1,TROPICAL,EL ZOL,"SOUTH BROADCASTING SYSTEM, INC.",100.0,167.0,,,,,,,,14665.0
FM,WMFQ,92.9,OCALA,FL,MARION,29.079416666666667,82.09174999999999,C2,HOT AC,92 Q 92.9 FM TODAY'S BEST MUSIC,"JVC MEDIA OF FLORIDA, LLC",50.0,145.0,GAINESVILLE-OCALA,86.0,"624,900",,,,,3058.0
FM,WMFV,89.5,CEDAR CREEK,FL,MARION,29.188027777777776,81.88175,C2,NEWS/TALK,NPR,"COMMUNITY COMMUNICATIONS, INC.",22.0,114.2,GAINESVILLE-OCALA,86.0,"624,900",,,,,9714.0
FM,WMGF,107.7,MOUNT DORA,FL,VOLUSIA,28.91975,81.3185,C,ADULT CONTEMPORARY,MAGIC 107.7,IHEARTMEDIA,100.0,484.0,DAYTONA BEACH,94.0,"609,200",,,,,51981.0
FM,WMIA-FM,93.9,MIAMI BEACH,FL,MIAMI-DADE,25.96758333333333,80.20922222222222,C0,ADULT CONTEMPORARY,MAGIC 93.9,IHEARTMEDIA,100.0,307.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,51978.0
FM,WMIB,103.5,FORT LAUDERDALE,FL,MIAMI-DADE,25.96758333333333,80.20922222222222,C,URBAN CONTEMPORARY,103.5 THE BEAT,IHEARTMEDIA,100.0,307.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,67193.0
FM,WMIE-FM,91.5,COCOA,FL,BREVARD,28.35611111111111,80.7461388888889,C3,RELIGIOUS TEACHING,TODAY'S MODERN WORSHIP,"NATIONAL CHRISTIAN NETWORK, INC.",20.0,30.0,MELBOURNE-TITUSVILLE-COCOA,103.0,"544,500",,,,,47548.0
FM,WMKL,91.9,HAMMOCKS,FL,MIAMI-DADE,25.761944444444445,80.81944444444444,C2,RELIGIOUS TEACHING,RADIO MARIA,"RADIO MARIA, INC.",50.0,106.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,61087.0
FM,WMKO,91.7,MARCO ISLAND,FL,COLLIER,26.053222222222225,81.70105555555556,A,NEWS/TALK,NPR FOR SOUTHWEST FLORIDA,THE FLORIDA GULF COAST UNIVERSITY BOARD OF TRUSTEES,1.7,75.0,FT. MYERS-NAPLES,55.0,"1,063,600",,,,,69378.0
FM,WMLO-LP,97.1,LIVE OAK,FL,SUWANNEE,30.26688888888889,82.98705555555556,LP100,RELIGIOUS TEACHING,,"MELODY CHRISTIAN RADIO, INC.",0.1,23.11731,,,,,,,,133781.0
FM,WMLV,89.7,MIAMI,FL,MIAMI-DADE,25.54036111111111,80.4683888888889,C,CONTEMPORARY CHRISTIAN,K-LOVE,"K-LOVE, INC.",100.0,309.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,68118.0
FM,WMMO,98.9,ORLANDO,FL,ORANGE,28.574444444444445,81.46258333333334,C2,CLASSIC HITS,ORLANDO'S CLASSIC HITS,"COX RADIO, LLC",44.0,159.0,ORLANDO,32.0,"1,983,100",,,,,23444.0
FM,WMNF,88.5,TAMPA,FL,HILLSBOROUGH,27.81975,82.26063888888889,C1,ADULT ALTERNATIVE,WMNF 88.5 COMMUNITY RADIO,NATHAN B. STUBBLEFIELD FOUNDATION,7.0,469.0,TAMPA-SAINT PETERSBURG-CLEARWATER,,,,,,,47459.0
FM,WMOF-LP,98.7,LIVE OAK,FL,SUWANNEE,30.300055555555556,82.99841666666667,LP100,URBAN GOSPEL,,"CHARLES F MARTIN MINISTRY, INC.",0.1,30.0,,,,,,,,196692.0
FM,WMQV-LP,102.3,KISSIMMEE,FL,OSCEOLA,28.33722222222222,81.36172222222221,LP100,RELIGIOUS,,IGLESIA CRISTIANA RENUEVO INC.,0.08,34.0,ORLANDO,32.0,"1,983,100",,,,,193919.0
FM,WMSF-LP,97.1,MAYO,FL,LAFAYETTE,30.047777777777775,83.18011111111112,LP100,URBAN GOSPEL,,"D.N.D. MINISTRY, INC.",0.059,38.845299,,,,,,,,194722.0
FM,WMTX,100.7,TAMPA,FL,HILLSBOROUGH,27.819666666666667,82.26055555555556,C,ADULT CONTEMPORARY,MIX 100.7 WMTX-FM,IHEARTMEDIA,100.0,472.0,TAMPA-SAINT PETERSBURG-CLEARWATER,,,,,,,23078.0
FM,WMXJ,102.7,POMPANO BEACH,FL,MIAMI-DADE,25.96758333333333,80.20922222222222,C0,CLASSIC HITS,102.7 THE BEACH,"AUDACY LICENSE, LLC",100.0,307.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,30840.0
FM,WMXR-LP,92.7,MIAMI,FL,MIAMI-DADE,25.735222222222223,80.30769444444444,LP100,URBAN AC,,"VIBE COMMUNITY RADIO, INC.",0.021,64.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,195408.0
FM,WMYE,91.9,FORT MYERS,FL,LEE,26.78575,81.79608333333333,A,CHRISTIAN CHR + ROCK,CALL FM,"CALL COMMUNICATIONS GROUP, INC.",1.05,221.0,FT. MYERS-NAPLES,55.0,"1,063,600",,,,,174244.0
FM,WMYZ,88.7,THE VILLAGES,FL,SUMTER,28.90469444444444,81.95980555555556,C2,CONTEMPORARY CHRISTIAN,Z-88,"CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC.",35.0,82.0,,,,,,,,27291.0
FM,WNCV,93.3,SHALIMAR,FL,OKALOOSA,30.414166666666667,86.62777777777777,C2,SOFT AC,WNCV TITLE & ARTIST,CUMULUS MEDIA,50.0,138.0,FT. WALTON BEACH-DESTIN,173.0,"248,400",,,,,73395.0
FM,WNDD,92.5,ALACHUA,FL,ALACHUA,29.73966666666667,82.38563888888889,A,CLASSIC ROCK,WIND FM,"SAGA SOUTH COMMUNICATIONS, LLC",3.2,135.0,GAINESVILLE-OCALA,86.0,"624,900",,,,,737.0
FM,WNEE-LP,107.5,TALLAHASSEE,FL,LEON,30.487972222222226,84.27988888888889,LP100,RELIGIOUS TEACHING,,TALLAHASSEE PUBLIC RADIO INC.,0.027,55.962673,TALLAHASSEE,158.0,"291,500",,,,,194057.0
FM,WNFB,94.3,LAKE CITY,FL,SUWANNEE,30.12911111111111,82.88013888888888,C2,CLASSIC HITS,THE LAKE,"NEWMAN MEDIA, INC.",50.0,150.0,,,,,,,,2877.0
FM,WNKQ-LP,95.7,KISSIMMEE,FL,ORANGE,28.36722222222222,81.38666666666667,LP100,ADULT HITS,VARIETY IN MUSIC,UNITED MEDIA BROADCASTING INC.,0.022,62.0,ORLANDO,32.0,"1,983,100",,,,,192020.0
FM,WNSS,89.3,PALM COAST,FL,FLAGLER,29.547972222222224,81.2088888888889,A,RELIGIOUS TEACHING,KEEPING HIM CLOSE BY,"HOUSTON CHRISTIAN BROADCASTERS, INC.",4.0,43.0,DAYTONA BEACH,94.0,"609,200",,,,,175730.0
FM,WNUE-FM,98.1,DELTONA,FL,SEMINOLE,28.852777777777774,81.06727777777778,C2,CONTEMPORARY CHRISTIAN,THE JOY FM,"RADIO TRAINING NETWORK, INC.",50.0,145.0,DAYTONA BEACH,94.0,"609,200",,,,,46969.0
FM,WOCL,105.9,DELAND,FL,VOLUSIA,28.919722222222223,81.31866666666666,C,CLASSIC HITS,105.9 SUNNY FM,"AUDACY LICENSE, LLC",100.0,484.0,DAYTONA BEACH,94.0,"609,200",,,,,10138.0
FM,WOEX,96.5,ORLANDO,FL,ORANGE,28.56888888888889,81.05422222222222,C,ADULT CONTEMPORARY,HITS 96.5,"COX RADIO, LLC",100.0,454.0,ORLANDO,32.0,"1,983,100",,,,,23443.0
FM,WOGJ-LP,99.9,ORLANDO,FL,ORANGE,28.47138888888889,81.37147222222221,LP100,ETHNIC,RADIO PANICK,"HAITIAN RELIEF RADIO AND COMMUNITY SERVICES, INC.",0.048,43.0,ORLANDO,32.0,"1,983,100",,,,,192845.0
FM,WOGK,93.7,OCALA,FL,MARION,29.26833333333333,82.08055555555555,C0,COUNTRY,93.7 K-COUNTRY,"SAGA SOUTH COMMUNICATIONS, LLC",100.0,411.0,GAINESVILLE-OCALA,86.0,"624,900",,,,,49962.0
FM,WOIB-LP,101.9,OAKLAND PARK,FL,BROWARD,26.202194444444444,80.13216666666666,LP100,GOSPEL MUSIC,OMEGA CHURCH RADIO 101.9 WOIB,THE OMEGA CHURCH INTERNATIONAL MINISTRY,0.08,30.0,MIAMI-FT. LAUDERDALE-HOLLYWOOD,12.0,"4,076,900",,,,,195212.0
FM,WOKE-LP,94.9,FORT MYERS,FL,LEE,26.65469444444444,81.84811111111111,LP100,VARIETY,,"RADIO FREE FORT MYERS, INC.",0.014,78.536942,FT. MYERS-NAPLES,55.0,"1,063,600",,,,,192530.0
FM,WOKV-FM,104.5,ATLANTIC BEACH,FL,DUVAL,30.27636111111111,81.56452777777777,C0,NEWS/TALK,NEWS 104.5 WOKV,"COX RADIO, LLC",100.0,309.0,JACKSONVILLE,46.0,"1,376,900",,,,,72081.0
FM,WOLL,105.5,HOBE SOUND,FL,PALM BEACH,26.762,80.07808333333332,C2,ADULT CONTEMPORARY,KOOL 105.5,IHEARTMEDIA,50.0,139.0,WEST PALM BEACH-BOCA RATON,47.0,"1,323,000",,,,,32969.0
FM,WOLR,91.3,LAKE CITY,FL,SUWANNEE,30.049111111111113,82.81208333333333,C3,RELIGIOUS TEACHING,FAITH RADIO,"FAITH RADIO NETWORK, INC",18.0,,,,,,,,,73398.0
