band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
AM,KSFX,1230.0,,NM,Chaves,33.39361111111111,104.60444444444444,,Classic Rock,,"MAJESTIC BROADCASTING, LLC",0.62,,,,,,,,,14926.0
AM,KSVA,920.0,,NM,Bernalillo,35.13227777777778,106.62225,,Religious Teaching,LIFE TALK RADIO,"LIFETALK RADIO, INC.",1.0,,Albuquerque,69.0,794200.0,,,,,11230.0
AM,KSVP,990.0,,NM,Eddy,32.82483333333334,104.40025,,Talk,ARTESIA'S VERY OWN,PECOS VALLEY BROADCASTING COMPANY,1.0,,,,,,,,,52065.0
AM,KSWV,810.0,,NM,Santa Fe,35.70141666666667,105.96669444444444,,Classic Hits,CLASSIC HITS 99.9,GCBENDITO 4 LLC,5.0,,,,,,,,,36194.0
AM,KTBL,1050.0,,NM,Bernalillo,34.97944444444445,106.73694444444445,,Classic Rock,94.5 THE PIT,"RADIO LICENSE HOLDING CBC, LLC",1.0,,Albuquerque,69.0,794200.0,,,,,48604.0
AM,KTNM,1400.0,,NM,Quay,35.170833333333334,103.70694444444445,,Country,,"MAJESTIC BROADCASTING, LLC",1.0,,,,,,,,,54166.0
AM,KTRC,1260.0,,NM,Santa Fe,35.682249999999996,105.97308333333334,,Talk,"TALK 1260, KTRC","HUTTON BROADCASTING, LLC",5.0,,,,,,,,,12970.0
AM,KVOT,1340.0,,NM,Taos,36.390027777777775,105.58694444444444,,Religious,The Voice of Truth 1340 AM - 98.1 FM,L.M.N.O.C. BROADCASTING LLC,1.0,,,,,,,,,137840.0
AM,KVSF,1400.0,,NM,Santa Fe,35.682249999999996,105.97308333333334,,Sports,ESPN SPORTS 1400,"HUTTON BROADCASTING, LLC",1.0,,,,,,,,,59101.0
AM,KWES,1450.0,,NM,Lincoln,33.32611111111112,105.67055555555557,,Country,BEAR COUNTRY 94.7,"MTD, Inc.",1.0,,,,,,,,,160917.0
AM,KWKA,680.0,,NM,Curry,34.363416666666666,103.21855555555555,,Sports,Fox Sports Radio on KWKA,Zia Radio Group LLC,0.5,,,,,,,,,14748.0
AM,KWML,570.0,,NM,Doña Ana,32.30916666666666,106.82333333333332,,Oldies,KOOL OLDIES 104.5,ARG of Las Cruces LLC,5.0,,,,,,,,,63950.0
AM,KXKS,1190.0,,NM,Bernalillo,35.051111111111105,106.64277777777778,,Talk,,WILD WEST RADIO CORPORATION,10.0,,Albuquerque,69.0,794200.0,,,,,13789.0
AM,KYVA,1230.0,,NM,McKinley,35.53391666666666,108.70563888888888,,Oldies,ROCKIN OLDIES 1230/98.3,"MILLENNIUM MEDIA, INC.",0.92,,,,,,,,Dodgers,35026.0
